aCompCor00,aCompCor01,aCompCor02,aCompCor03,aCompCor04,aCompCor05,X,Y,Z,RotX,RotY,RotZ,Xsq,Ysq,Zsq,RotXsq,RotYsq,RotZsq,X_t-1,Y_t-1,Z_t-1,RotX_t-1,RotY_t-1,RotZ_t-1,Xsq_t-1,Ysq_t-1,Zsq_t-1,RotXsq_t-1,RotYsq_t-1,RotZsq_t-1
0.0710801682,0.0874955236,0.060385737,0.0647824053,0.0357271768,-0.1114166964,0.0571576,-0.027626299999999996,0.028595099999999995,0.00012982100000000002,4.1039e-06,0.000717135,0.0032669912377600004,0.0007632124516899997,0.0008176797440099997,1.6853492041000005e-08,1.6841995209999998e-11,5.14282608225e-07,0.050853699999999995,-0.041078500000000004,0.0185815,-0.000199072,0.000142665,0.000717135,0.0025860988036899993,0.0016874431622500004,0.00034527214225,3.9629661184e-08,2.0353302224999996e-08,5.14282608225e-07
0.0227686631,-0.036892671200000005,0.07722825559999999,0.201137492,-0.0328181903,0.0476174221,0.050863900000000004,-0.0410854,0.024368,-0.000517105,0.00050356,0.000717135,0.0025871363232100003,0.00168801009316,0.000593799424,2.67397581025e-07,2.535726736e-07,5.14282608225e-07,0.0571576,-0.027626299999999996,0.028595099999999995,0.00012982100000000002,4.1039e-06,0.000717135,0.0032669912377600004,0.0007632124516899997,0.0008176797440099997,1.6853492041000005e-08,1.6841995209999998e-11,5.14282608225e-07
-0.1063711298,0.0624094746,0.1932891855,-0.0183346117,0.08124588940000001,0.0203946015,0.0628736,-0.036461400000000005,0.028618599999999998,0.00018716700000000002,0.000206462,0.0007776269999999999,0.0039530895769600005,0.0013294336899600005,0.0008190242659599999,3.5031485889000005e-08,4.2626557444e-08,6.047037511289999e-07,0.050863900000000004,-0.0410854,0.024368,-0.000517105,0.00050356,0.000717135,0.0025871363232100003,0.00168801009316,0.000593799424,2.67397581025e-07,2.535726736e-07,5.14282608225e-07
0.027550314500000003,0.1601911781,0.034107453,0.1076242279,0.0472860369,0.025848709700000003,0.0508702,-0.054615199999999996,0.015642600000000003,-0.000517105,-0.000109588,0.000577556,0.00258777724804,0.0029828200710399996,0.0002446909347600001,2.67397581025e-07,1.2009529743999999e-08,3.33570933136e-07,0.0628736,-0.036461400000000005,0.028618599999999998,0.00018716700000000002,0.000206462,0.0007776269999999999,0.0039530895769600005,0.0013294336899600005,0.0008190242659599999,3.5031485889000005e-08,4.2626557444e-08,6.047037511289999e-07
0.0933509254,-0.0226411954,0.1261522293,0.0840684274,0.1051111132,-0.0095158123,0.050830400000000005,-0.0607475,0.035544599999999996,-0.000517105,0.000582141,0.000717135,0.0025837295641600003,0.00369025875625,0.0012634185891599997,2.67397581025e-07,3.38888143881e-07,5.14282608225e-07,0.0508702,-0.054615199999999996,0.015642600000000003,-0.000517105,-0.000109588,0.000577556,0.00258777724804,0.0029828200710399996,0.0002446909347600001,2.67397581025e-07,1.2009529743999999e-08,3.33570933136e-07
-0.0601796059,-0.0415971198,0.1207465545,0.1248054366,-0.0379418337,0.0856846117,0.0508438,-0.0403304,0.028556099999999997,-0.000517105,0.000233072,0.000717135,0.0025850919984400002,0.0016265411641600003,0.0008154508472099999,2.67397581025e-07,5.4322557184e-08,5.14282608225e-07,0.050830400000000005,-0.0607475,0.035544599999999996,-0.000517105,0.000582141,0.000717135,0.0025837295641600003,0.00369025875625,0.0012634185891599997,2.67397581025e-07,3.38888143881e-07,5.14282608225e-07
-0.0063161679,0.0905123088,0.0626613224,-0.1168046433,-0.1148386666,0.0207039376,0.0508346,-0.034739099999999995,0.028627,5.13603e-05,0.0005441430000000001,0.000717135,0.00258415655716,0.0012068050688099996,0.000819505129,2.6378804160899998e-09,2.960916044490001e-07,5.14282608225e-07,0.0508438,-0.0403304,0.028556099999999997,-0.000517105,0.000233072,0.000717135,0.0025850919984400002,0.0016265411641600003,0.0008154508472099999,2.67397581025e-07,5.4322557184e-08,5.14282608225e-07
0.0211847828,0.0523285847,-0.1234251234,0.0514592366,-0.0446744866,-0.1731167125,0.0508546,-0.0403304,0.0285353,-0.000517105,-0.00011033399999999999,0.000717135,0.00258619034116,0.0016265411641600003,0.0008142633460899999,2.67397581025e-07,1.2173591555999998e-08,5.14282608225e-07,0.0508346,-0.034739099999999995,0.028627,5.13603e-05,0.0005441430000000001,0.000717135,0.00258415655716,0.0012068050688099996,0.000819505129,2.6378804160899998e-09,2.960916044490001e-07,5.14282608225e-07
-0.026150203700000003,-0.1567330861,0.034214661800000004,-0.0431957613,0.0324276279,-0.1437108972,0.0675261,-0.0403331,0.028594099999999997,-5.70802e-05,0.000305316,0.00100603,0.004559774181210001,0.0016267589556099998,0.0008176225548099999,3.2581492320400003e-09,9.321785985599998e-08,1.0120963609e-06,0.0508546,-0.0403304,0.0285353,-0.000517105,-0.00011033399999999999,0.000717135,0.00258619034116,0.0016265411641600003,0.0008142633460899999,2.67397581025e-07,1.2173591555999998e-08,5.14282608225e-07
-0.16781066239999998,0.0892465266,0.0088402571,0.0211825708,0.061417212,-0.0917210228,0.05084930000000001,-0.0303303,0.028564,-0.00022548799999999998,0.000222782,0.0007036130000000001,0.002585651310490001,0.0009199270980900001,0.0008159020959999999,5.084483814399999e-08,4.9631819524e-08,4.950712537690001e-07,0.0675261,-0.0403331,0.028594099999999997,-5.70802e-05,0.000305316,0.00100603,0.004559774181210001,0.0016267589556099998,0.0008176225548099999,3.2581492320400003e-09,9.321785985599998e-08,1.0120963609e-06
0.13658419970000002,0.0839175739,0.0787875104,0.0003751764,0.0389837175,0.0427068727,0.0508637,-0.0544048,0.0480344,-0.000628623,0.000277999,0.000743615,0.0025871159776899998,0.0029598822630400004,0.0023073035833599998,3.9516687612900005e-07,7.728344400100002e-08,5.52963268225e-07,0.05084930000000001,-0.0303303,0.028564,-0.00022548799999999998,0.000222782,0.0007036130000000001,0.002585651310490001,0.0009199270980900001,0.0008159020959999999,5.084483814399999e-08,4.9631819524e-08,4.950712537690001e-07
0.0391420323,-0.0188121113,0.0026178222,0.1293849273,-0.0115035182,-0.0315931192,0.0508546,-0.0403398,0.030662799999999997,-0.000163824,0.00037207,0.0008232359999999998,0.00258619034116,0.0016272994640400002,0.0009402073038399998,2.6838302976e-08,1.384360849e-07,6.777175116959996e-07,0.0508637,-0.0544048,0.0480344,-0.000628623,0.000277999,0.000743615,0.0025871159776899998,0.0029598822630400004,0.0023073035833599998,3.9516687612900005e-07,7.728344400100002e-08,5.52963268225e-07
-0.0752961303,-0.0098154888,0.12716498880000002,-0.0550663746,-0.0689609789,0.0401797235,0.050858099999999996,-0.0403397,0.028561700000000002,-0.000238597,0.000184579,0.000777621,0.0025865463356099998,0.0016272913960899999,0.0008157707068900002,5.6928528409000005e-08,3.4069407241000004e-08,6.046944196410001e-07,0.0508546,-0.0403398,0.030662799999999997,-0.000163824,0.00037207,0.0008232359999999998,0.00258619034116,0.0016272994640400002,0.0009402073038399998,2.6838302976e-08,1.384360849e-07,6.777175116959996e-07
0.003825416,0.1211421859,-0.0521064842,-0.0347456242,-0.1078070501,-0.048119351,0.0508267,-0.0403341,0.00541563,-0.00027535200000000003,0.00034938,0.000781075,0.0025833534328900004,0.00162683962281,2.9329048296900004e-05,7.581872390400002e-08,1.220663844e-07,6.10078155625e-07,0.050858099999999996,-0.0403397,0.028561700000000002,-0.000238597,0.000184579,0.000777621,0.0025865463356099998,0.0016272913960899999,0.0008157707068900002,5.6928528409000005e-08,3.4069407241000004e-08,6.046944196410001e-07
0.1134761562,-0.0822980757,0.0095975903,-0.0935822918,-0.1400798619,-0.002595273,0.050837099999999996,-0.0383446,0.028537,-0.00047548800000000004,0.000267519,0.000747886,0.0025844107364099995,0.00147030834916,0.000814360369,2.2608883814400005e-07,7.156641536100002e-08,5.59333468996e-07,0.0508267,-0.0403341,0.00541563,-0.00027535200000000003,0.00034938,0.000781075,0.0025833534328900004,0.00162683962281,2.9329048296900004e-05,7.581872390400002e-08,1.220663844e-07,6.10078155625e-07
-0.0802019871,-0.131991195,-0.0229557286,-0.0369764301,-0.08389821189999999,-0.0201353113,0.0508306,-0.040311599999999996,0.028599,0.000297767,6.72268e-05,0.0008143799999999999,0.0025837498963599994,0.0016250250945599996,0.000817902801,8.8665186289e-08,4.51944263824e-09,6.632147843999998e-07,0.050837099999999996,-0.0383446,0.028537,-0.00047548800000000004,0.000267519,0.000747886,0.0025844107364099995,0.00147030834916,0.000814360369,2.2608883814400005e-07,7.156641536100002e-08,5.59333468996e-07
-0.0658451896,0.0960042532,-0.072363161,-0.0724259174,-0.0279584211,-0.0201920809,0.0408175,-0.0474956,0.0285421,-0.00047548800000000004,0.000475638,0.0007580879999999998,0.00166606830625,0.00225583201936,0.00081465147241,2.2608883814400005e-07,2.2623150704400002e-07,5.746974157439997e-07,0.0508306,-0.040311599999999996,0.028599,0.000297767,6.72268e-05,0.0008143799999999999,0.0025837498963599994,0.0016250250945599996,0.000817902801,8.8665186289e-08,4.51944263824e-09,6.632147843999998e-07
0.0835983248,0.0178574275,-0.0364266239,-0.0017682253,0.0994548737,-0.0963858789,0.0671472,-0.05765930000000001,0.056967899999999995,-0.00130577,0.0006711330000000001,0.00159248,0.00450874646784,0.0033245948764900014,0.0032453416304099995,1.7050352929e-06,4.5041950368900013e-07,2.5359925504e-06,0.0408175,-0.0474956,0.0285421,-0.00047548800000000004,0.000475638,0.0007580879999999998,0.00166606830625,0.00225583201936,0.00081465147241,2.2608883814400005e-07,2.2623150704400002e-07,5.746974157439997e-07
-0.06945585160000001,-0.0887507367,-0.0504015124,0.112812369,0.0423366397,0.1217369036,0.0507593,-0.0575253,0.028502,-0.0008651229999999998,0.000498098,0.000727915,0.00257650653649,0.00330916014009,0.000812364004,7.484378051289995e-07,2.4810161760399997e-07,5.29860247225e-07,0.0671472,-0.05765930000000001,0.056967899999999995,-0.00130577,0.0006711330000000001,0.00159248,0.00450874646784,0.0033245948764900014,0.0032453416304099995,1.7050352929e-06,4.5041950368900013e-07,2.5359925504e-06
-0.0067377878000000006,0.051602454000000006,0.0771057662,-0.0516384695,0.0435650288,0.092567482,0.042900400000000005,-0.045498699999999996,0.06909610000000001,-0.000117461,1.14533e-05,0.0008999489999999999,0.0018404443201600004,0.0020701317016899997,0.004774271035210001,1.3797086521000002e-08,1.3117808088999997e-10,8.099082026009999e-07,0.0507593,-0.0575253,0.028502,-0.0008651229999999998,0.000498098,0.000727915,0.00257650653649,0.00330916014009,0.000812364004,7.484378051289995e-07,2.4810161760399997e-07,5.29860247225e-07
0.0912943374,0.0732024825,-0.08331805639999999,0.1022761665,-0.0607768844,0.0283597927,0.03561,-0.057536300000000005,0.0499847,-0.000761298,1.14533e-05,0.000890508,0.0012680721000000001,0.0033104258176900004,0.00249847023409,5.79574644804e-07,1.3117808088999997e-10,7.930044980640001e-07,0.042900400000000005,-0.045498699999999996,0.06909610000000001,-0.000117461,1.14533e-05,0.0008999489999999999,0.0018404443201600004,0.0020701317016899997,0.004774271035210001,1.3797086521000002e-08,1.3117808088999997e-10,8.099082026009999e-07
0.07423791469999999,-0.1658000464,0.0524573285,-0.0493345234,-0.1000525001,-0.0039709851,0.050750199999999995,-0.0575118,0.052162400000000005,-0.00047548800000000004,0.000501929,0.000771677,0.0025755828000399994,0.0033076071392400003,0.0027209159737600006,2.2608883814400005e-07,2.51932721041e-07,5.95485392329e-07,0.03561,-0.057536300000000005,0.0499847,-0.000761298,1.14533e-05,0.000890508,0.0012680721000000001,0.0033104258176900004,0.00249847023409,5.79574644804e-07,1.3117808088999997e-10,7.930044980640001e-07
-0.14818485609999998,-0.024185993500000003,-0.032333927799999995,-0.117760077,-0.071302828,-0.1540575008,0.0507345,-0.0434832,0.054665099999999994,-0.00047548800000000004,1.14533e-05,0.00105245,0.0025739894902500004,0.00189078868224,0.0029882731580099992,2.2608883814400005e-07,1.3117808088999997e-10,1.1076510024999999e-06,0.050750199999999995,-0.0575118,0.052162400000000005,-0.00047548800000000004,0.000501929,0.000771677,0.0025755828000399994,0.0033076071392400003,0.0027209159737600006,2.2608883814400005e-07,2.51932721041e-07,5.95485392329e-07
0.0516849855,0.0691994254,-0.1020918723,-0.1456983558,-0.0709912533,-0.028106552200000003,0.0507804,-0.057527699999999994,0.0459813,-0.0008534709999999999,1.14533e-05,0.000637138,0.0025786490241600005,0.0033094362672899994,0.0021142799496900004,7.284127478409997e-07,1.3117808088999997e-10,4.0594483104399997e-07,0.0507345,-0.0434832,0.054665099999999994,-0.00047548800000000004,1.14533e-05,0.00105245,0.0025739894902500004,0.00189078868224,0.0029882731580099992,2.2608883814400005e-07,1.3117808088999997e-10,1.1076510024999999e-06
0.0385458005,-0.0843997334,-0.045208188,-0.0688083585,0.025407816,-0.1903270172,0.0507272,-0.05748430000000001,0.0445131,-5.55154e-06,9.148060000000004e-05,0.00105245,0.00257324881984,0.003304444746490001,0.0019814160716099998,3.0819596371600004e-11,8.368700176360008e-09,1.1076510024999999e-06,0.0507804,-0.057527699999999994,0.0459813,-0.0008534709999999999,1.14533e-05,0.000637138,0.0025786490241600005,0.0033094362672899994,0.0021142799496900004,7.284127478409997e-07,1.3117808088999997e-10,4.0594483104399997e-07
-0.1399721601,-0.0832113114,-0.0125598741,0.0291350531,-0.0183581036,0.0252752461,0.0407633,-0.0575155,0.06903680000000001,-0.0007881169999999999,0.000327947,0.000619531,0.0016616466268900001,0.0033080327402499996,0.0047660797542400015,6.211284056889998e-07,1.0754923480899998e-07,3.8381865996099997e-07,0.0507272,-0.05748430000000001,0.0445131,-5.55154e-06,9.148060000000004e-05,0.00105245,0.00257324881984,0.003304444746490001,0.0019814160716099998,3.0819596371600004e-11,8.368700176360008e-09,1.1076510024999999e-06
-0.012395648600000002,0.0749380541,0.0885933719,-0.0652976601,0.0507211846,-0.0194768497,0.0507291,-0.0416559,0.054595199999999997,-0.00047548800000000004,0.00029342400000000003,0.0008389389999999999,0.00257344158681,0.0017352140048100002,0.0029806358630399994,2.2608883814400005e-07,8.609764377600002e-08,7.038186457209999e-07,0.0407633,-0.0575155,0.06903680000000001,-0.0007881169999999999,0.000327947,0.000619531,0.0016616466268900001,0.0033080327402499996,0.0047660797542400015,6.211284056889998e-07,1.0754923480899998e-07,3.8381865996099997e-07
0.0953494965,0.046723011900000014,-0.0339831991,0.1239847152,-0.1004586153,-0.0199715502,0.050773900000000004,-0.0716871,0.0491665,-0.0008252809999999998,1.14533e-05,0.000763533,0.0025779889212100005,0.005139040306410001,0.0024173447222500003,6.810887289609997e-07,1.3117808088999997e-10,5.829826420890001e-07,0.0507291,-0.0416559,0.054595199999999997,-0.00047548800000000004,0.00029342400000000003,0.0008389389999999999,0.00257344158681,0.0017352140048100002,0.0029806358630399994,2.2608883814400005e-07,8.609764377600002e-08,7.038186457209999e-07
0.0603678957,-0.1450299344,0.059337603,-0.0124774642,-0.1610461428,0.1205983759,0.0507242,-0.0532867,0.0525955,-0.00047548800000000004,0.000405659,0.0009002049999999998,0.00257294446564,0.00283947239689,0.0027662866202500004,2.2608883814400005e-07,1.64559224281e-07,8.103690420249997e-07,0.050773900000000004,-0.0716871,0.0491665,-0.0008252809999999998,1.14533e-05,0.000763533,0.0025779889212100005,0.005139040306410001,0.0024173447222500003,6.810887289609997e-07,1.3117808088999997e-10,5.829826420890001e-07
-0.127485572,0.0474607935,-0.0770797532,-0.0257291663,-0.232216969,0.0782957907,0.0507519,-0.0532981,0.0194314,-0.0008299699999999998,1.14533e-05,0.0008221119999999997,0.00257575535361,0.00284068746361,0.0003775793059600001,6.888502008999996e-07,1.3117808088999997e-10,6.758681405439996e-07,0.0507242,-0.0532867,0.0525955,-0.00047548800000000004,0.000405659,0.0009002049999999998,0.00257294446564,0.00283947239689,0.0027662866202500004,2.2608883814400005e-07,1.64559224281e-07,8.103690420249997e-07
0.1309914768,-0.012252828899999998,-0.0399362978,-0.105012878,-0.1349800765,0.0045486842,0.050738,-0.0433032,0.0314495,-0.000716736,1.14533e-05,0.000913556,0.0025743446439999997,0.00187516713024,0.00098907105025,5.137104936960001e-07,1.3117808088999997e-10,8.345845651360001e-07,0.0507519,-0.0532981,0.0194314,-0.0008299699999999998,1.14533e-05,0.0008221119999999997,0.00257575535361,0.00284068746361,0.0003775793059600001,6.888502008999996e-07,1.3117808088999997e-10,6.758681405439996e-07
0.007704826,-0.1092625101,-0.0920082263,0.0408122363,-0.0344278446,-0.0910118024,0.0507345,-0.053296,0.0354141,-0.00047548800000000004,1.14533e-05,0.00105245,0.0025739894902500004,0.0028404636160000002,0.0012541584788099997,2.2608883814400005e-07,1.3117808088999997e-10,1.1076510024999999e-06,0.050738,-0.0433032,0.0314495,-0.000716736,1.14533e-05,0.000913556,0.0025743446439999997,0.00187516713024,0.00098907105025,5.137104936960001e-07,1.3117808088999997e-10,8.345845651360001e-07
-0.1284515004,-0.0189127025,0.0192829426,-0.0901216723,0.0466887613,-0.0026009918,0.037575800000000006,-0.05329830000000001,0.044629199999999994,-0.0008223010000000001,0.000453024,0.0008055689999999999,0.0014119407456400005,0.0028407087828900006,0.0019917654926399995,6.761789346010002e-07,2.05230744576e-07,6.489414137609998e-07,0.0507345,-0.053296,0.0354141,-0.00047548800000000004,1.14533e-05,0.00105245,0.0025739894902500004,0.0028404636160000002,0.0012541584788099997,2.2608883814400005e-07,1.3117808088999997e-10,1.1076510024999999e-06
0.028691044300000006,0.0590925799,-0.024038784700000003,-0.0968067767,0.1099299521,-0.0520739242,0.0507345,-0.053267999999999996,0.027985500000000003,-0.000413173,1.14533e-05,0.00105245,0.0025739894902500004,0.0028374798239999997,0.0007831882102500002,1.70711927929e-07,1.3117808088999997e-10,1.1076510024999999e-06,0.037575800000000006,-0.05329830000000001,0.044629199999999994,-0.0008223010000000001,0.000453024,0.0008055689999999999,0.0014119407456400005,0.0028407087828900006,0.0019917654926399995,6.761789346010002e-07,2.05230744576e-07,6.489414137609998e-07
0.07220602059999999,0.0070549134,-0.0643153103,0.1288713729,0.0031360551,-0.0033920293,0.050724,-0.133688,0.05209069999999999,-0.00241979,0.000210803,0.00102973,0.002572924176,0.017872481344,0.002713441026489999,5.855383644099999e-06,4.4437904808999996e-08,1.0603438729e-06,0.0507345,-0.053267999999999996,0.027985500000000003,-0.000413173,1.14533e-05,0.00105245,0.0025739894902500004,0.0028374798239999997,0.0007831882102500002,1.70711927929e-07,1.3117808088999997e-10,1.1076510024999999e-06
0.005214637,-0.15740631619999998,0.0436436058,-0.032367116,-0.0411978344,0.06600583730000001,0.05498719999999999,-0.05367519999999999,0.0521774,-0.000391698,0.00058327,0.0009309889999999999,0.003023592163839999,0.0028810270950399993,0.00272248107076,1.53427323204e-07,3.402038929e-07,8.667405181209998e-07,0.050724,-0.133688,0.05209069999999999,-0.00241979,0.000210803,0.00102973,0.002572924176,0.017872481344,0.002713441026489999,5.855383644099999e-06,4.4437904808999996e-08,1.0603438729e-06
-0.1299922087,0.0435953845,-0.1211210344,-0.0623744067,-0.1616291142,0.0414604978,0.0506376,-0.0622481,0.018841800000000002,-0.000552863,1.14533e-05,0.00102765,0.00256416653376,0.00387482595361,0.0003550134272400001,3.05657496769e-07,1.3117808088999997e-10,1.0560645225e-06,0.05498719999999999,-0.05367519999999999,0.0521774,-0.000391698,0.00058327,0.0009309889999999999,0.003023592163839999,0.0028810270950399993,0.00272248107076,1.53427323204e-07,3.402038929e-07,8.667405181209998e-07
0.097433691,0.0002474617,-0.0674647362,-0.1445440398,-0.0722660158,0.0480186786,0.0406421,-0.0718618,0.0351341,-0.000802863,1.14533e-05,0.000882492,0.0016517802924100001,0.0051641182992400005,0.0012344049828100002,6.44588996769e-07,1.3117808088999997e-10,7.78792130064e-07,0.0506376,-0.0622481,0.018841800000000002,-0.000552863,1.14533e-05,0.00102765,0.00256416653376,0.00387482595361,0.0003550134272400001,3.05657496769e-07,1.3117808088999997e-10,1.0560645225e-06
0.0235220834,-0.0698448716,-0.020615228,0.017380081699999998,0.0528047182,-0.0938779964,0.0587408,-0.05537809999999999,0.0448596,8.57245e-05,0.000124575,0.00102765,0.0034504815846400005,0.003066733959609999,0.0020123837121599998,7.34868990025e-09,1.5518930625e-08,1.0560645225e-06,0.0406421,-0.0718618,0.0351341,-0.000802863,1.14533e-05,0.000882492,0.0016517802924100001,0.0051641182992400005,0.0012344049828100002,6.44588996769e-07,1.3117808088999997e-10,7.78792130064e-07
-0.0901215483,-0.0871332336,0.0585485645,0.051632915300000005,-0.0293110403,0.1016719499,0.0506209,-0.08001989999999999,0.0306566,-0.000802863,0.000557986,0.00102765,0.0025624755168100004,0.006403184396009998,0.00093982712356,6.44588996769e-07,3.11348376196e-07,1.0560645225e-06,0.0587408,-0.05537809999999999,0.0448596,8.57245e-05,0.000124575,0.00102765,0.0034504815846400005,0.003066733959609999,0.0020123837121599998,7.34868990025e-09,1.5518930625e-08,1.0560645225e-06
-0.0309086666,0.1029268639,0.0795952975,-0.0533535271,0.008083549300000001,-0.0152873716,0.0680919,-0.0632382,0.052221300000000005,-0.00032036099999999996,0.000577623,0.00102765,0.00463650684561,0.003999069939239999,0.0027270641736900007,1.0263117032099998e-07,3.33648330129e-07,1.0560645225e-06,0.0506209,-0.08001989999999999,0.0306566,-0.000802863,0.000557986,0.00102765,0.0025624755168100004,0.006403184396009998,0.00093982712356,6.44588996769e-07,3.11348376196e-07,1.0560645225e-06
0.0785580763,0.0650730522,-0.0771125485,0.0808413058,-0.0130352669,-0.0125363203,0.050643,-0.0632667,0.052136800000000004,-0.000802863,0.000140275,0.000917642,0.002564713449,0.004002675328889999,0.0027182459142400003,6.44588996769e-07,1.9677075625e-08,8.420668401639999e-07,0.0680919,-0.0632382,0.052221300000000005,-0.00032036099999999996,0.000577623,0.00102765,0.00463650684561,0.003999069939239999,0.0027270641736900007,1.0263117032099998e-07,3.33648330129e-07,1.0560645225e-06
0.0830596139,-0.15580612859999998,0.0460641764,-0.0279588777,0.0031425879,-0.0369117345,0.0505955,-0.0632626,0.05219259999999999,-0.000549643,0.000788191,0.00102765,0.0025599046202500002,0.00400215655876,0.002724067494759999,3.021074274490001e-07,6.212450524810001e-07,1.0560645225e-06,0.050643,-0.0632667,0.052136800000000004,-0.000802863,0.000140275,0.000917642,0.002564713449,0.004002675328889999,0.0027182459142400003,6.44588996769e-07,1.9677075625e-08,8.420668401639999e-07
-0.1480140322,-0.0177211309,-0.0166636226,-0.0493305663,0.0080985457,-0.0990052852,0.050624199999999994,-0.0632718,0.0421538,-0.0006334380000000001,0.00020887,0.00102765,0.0025628096256399995,0.0040033206752400005,0.0017769428544399998,4.012436998440001e-07,4.36266769e-08,1.0560645225e-06,0.0505955,-0.0632626,0.05219259999999999,-0.000549643,0.000788191,0.00102765,0.0025599046202500002,0.00400215655876,0.002724067494759999,3.021074274490001e-07,6.212450524810001e-07,1.0560645225e-06
0.0333687362,0.0662285139,-0.0882669225,-0.1180422288,-0.0010223701,0.0006399518,0.035917199999999996,-0.0632834,0.0521448,-0.000960495,0.000384235,0.000582736,0.0012900452558399997,0.004004788715560001,0.00271908016704,9.22550645025e-07,1.4763653522500003e-07,3.3958124569600003e-07,0.050624199999999994,-0.0632718,0.0421538,-0.0006334380000000001,0.00020887,0.00102765,0.0025628096256399995,0.0040033206752400005,0.0017769428544399998,4.012436998440001e-07,4.36266769e-08,1.0560645225e-06
0.015927770900000002,-0.08881734869999999,-0.0447952026,0.0049314358,0.1886491075,-0.11760902880000003,0.0506064,-0.06324,0.0522028,-0.00019533099999999998,0.00035752300000000005,0.00102765,0.00256100772096,0.003999297600000001,0.0027251323278400003,3.815419956099999e-08,1.2782269552900003e-07,1.0560645225e-06,0.035917199999999996,-0.0632834,0.0521448,-0.000960495,0.000384235,0.000582736,0.0012900452558399997,0.004004788715560001,0.00271908016704,9.22550645025e-07,1.4763653522500003e-07,3.3958124569600003e-07
-0.1455656471,0.0221714979,0.0451231285,0.040332956,0.0992439481,0.0833281473,0.0506126,-0.0633019,0.052155999999999994,-0.000960495,0.000527653,0.000916415,0.00256163527876,0.004007130543609999,0.0027202483359999993,9.22550645025e-07,2.78417688409e-07,8.39816452225e-07,0.0506064,-0.06324,0.0522028,-0.00019533099999999998,0.00035752300000000005,0.00102765,0.00256100772096,0.003999297600000001,0.0027251323278400003,3.815419956099999e-08,1.2782269552900003e-07,1.0560645225e-06
0.077756377,0.0995945867,0.0883191485,-0.0376275235,0.08686803970000001,0.0990137097,0.0538392,-0.063226,0.0615048,-0.00022282400000000002,0.00044648199999999994,0.00102765,0.0028986594566399997,0.003997527076,0.0037828404230399997,4.965053497600001e-08,1.9934617632399994e-07,1.0560645225e-06,0.0506126,-0.0633019,0.052155999999999994,-0.000960495,0.000527653,0.000916415,0.00256163527876,0.004007130543609999,0.0027202483359999993,9.22550645025e-07,2.78417688409e-07,8.39816452225e-07
0.1225536412,0.041813407,-0.0246474599,0.1322807351,-0.1263859202,0.1698845138,0.0470975,-0.0894852,0.05213859999999999,-0.000960495,0.000348626,0.000740317,0.00221817450625,0.00800760101904,0.0027184336099599993,9.22550645025e-07,1.21540087876e-07,5.48069260489e-07,0.0538392,-0.063226,0.0615048,-0.00022282400000000002,0.00044648199999999994,0.00102765,0.0028986594566399997,0.003997527076,0.0037828404230399997,4.965053497600001e-08,1.9934617632399994e-07,1.0560645225e-06
0.0627183769,-0.1706950292,-0.0054248038,-0.0444370237,-0.0538525916,0.1491248284,0.0406121,-0.089489,0.05216619999999999,-0.000842548,0.00058541,0.00097509,0.00164934266641,0.008008281120999999,0.002721312422439999,7.098871323040001e-07,3.4270486809999996e-07,9.508005081e-07,0.0470975,-0.0894852,0.05213859999999999,-0.000960495,0.000348626,0.000740317,0.00221817450625,0.00800760101904,0.0027184336099599993,9.22550645025e-07,1.21540087876e-07,5.48069260489e-07
-0.1288360375,0.006216233000000001,-0.1505550888,-0.0936939301,-0.0036815202,-0.0103592139,0.0506095,-0.0719535,0.0355736,-0.0008016949999999997,0.00036415,0.00102765,0.00256132149025,0.00517730616225,0.0012654810169599998,6.427148730249996e-07,1.326052225e-07,1.0560645225e-06,0.0406121,-0.089489,0.05216619999999999,-0.000842548,0.00058541,0.00097509,0.00164934266641,0.008008281120999999,0.002721312422439999,7.098871323040001e-07,3.4270486809999996e-07,9.508005081e-07
0.0735540051,0.0291729769,-0.1925744582,-0.1026280372,0.07802639410000001,0.0096734508,0.028757799999999997,-0.102144,0.0463728,-0.00105043,1.14533e-05,0.0009000039999999999,0.0008270110608399998,0.010433396736,0.0021504365798399997,1.1034031849e-06,1.3117808088999997e-10,8.100072000159999e-07,0.0506095,-0.0719535,0.0355736,-0.0008016949999999997,0.00036415,0.00102765,0.00256132149025,0.00517730616225,0.0012654810169599998,6.427148730249996e-07,1.326052225e-07,1.0560645225e-06
0.046459062,-0.0780058757,-0.124132863,-0.0622824463,0.1710453307,-0.06374194650000001,0.0506186,-0.0858023,0.0476468,-0.00034034699999999996,0.00036196300000000003,0.000934213,0.00256224266596,0.00736203468529,0.0022702175502400004,1.1583608040899997e-07,1.3101721336900002e-07,8.72753929369e-07,0.028757799999999997,-0.102144,0.0463728,-0.00105043,1.14533e-05,0.0009000039999999999,0.0008270110608399998,0.010433396736,0.0021504365798399997,1.1034031849e-06,1.3117808088999997e-10,8.100072000159999e-07
-0.069130885,-0.1155523956,-0.16459429539999998,0.0245624699,0.0663181003,0.1820564229,0.040635000000000004,-0.0973652,0.0456011,-0.000960495,0.000623479,0.0008558399999999999,0.0016512032250000004,0.00947998217104,0.00207946032121,9.22550645025e-07,3.8872606344100005e-07,7.324621055999998e-07,0.0506186,-0.0858023,0.0476468,-0.00034034699999999996,0.00036196300000000003,0.000934213,0.00256224266596,0.00736203468529,0.0022702175502400004,1.1583608040899997e-07,1.3101721336900002e-07,8.72753929369e-07
